 kgrid  ValNew  Policy 
0.852448  -37.654     0.85
0.852451 -37.6537     0.85
0.852454 -37.6534     0.85
0.852457 -37.6531     0.85
 0.85246 -37.6528     0.85
0.852463 -37.6525     0.85
0.852466 -37.6522     0.85
0.852469 -37.6519     0.85
0.852472 -37.6516     0.85
0.852475 -37.6513     0.85
0.852478  -37.651     0.85
0.852481 -37.6507     0.85
0.852484 -37.6504     0.85
0.852487 -37.6501     0.85
 0.85249 -37.6498     0.85
0.852493 -37.6495     0.85
0.852496 -37.6492     0.85
0.852499 -37.6489     0.85
0.852502 -37.6486     0.85
0.852505 -37.6483     0.85
0.852508  -37.648     0.85
0.852511 -37.6477     0.85
0.852514 -37.6474     0.85
0.852517 -37.6471     0.85
 0.85252 -37.6468     0.85
0.852523 -37.6465     0.85
0.852526 -37.6463     0.85
0.852529  -37.646     0.85
0.852532 -37.6457     0.85
0.852535 -37.6454     0.85
0.852538 -37.6451     0.85
0.852541 -37.6448     0.85
0.852544 -37.6445     0.85
0.852547 -37.6442     0.85
 0.85255 -37.6439     0.85
0.852553 -37.6436     0.85
0.852556 -37.6433     0.85
0.852559  -37.643     0.85
0.852562 -37.6427     0.85
0.852565 -37.6424     0.85
0.852568 -37.6421     0.85
0.852571 -37.6418     0.85
0.852574 -37.6415     0.85
0.852577 -37.6412     0.85
 0.85258 -37.6409     0.85
0.852583 -37.6406     0.85
0.852586 -37.6403     0.85
0.852589   -37.64     0.85
0.852592 -37.6397     0.85
0.852595 -37.6394     0.85
0.852598 -37.6392     0.85
0.852601 -37.6389     0.85
0.852604 -37.6386     0.85
0.852607 -37.6383     0.85
 0.85261  -37.638     0.85
0.852613 -37.6377     0.85
0.852616 -37.6374     0.85
0.852619 -37.6371     0.85
0.852622 -37.6368     0.85
0.852625 -37.6365     0.85
0.852628 -37.6362     0.85
0.852631 -37.6359     0.85
0.852634 -37.6356     0.85
0.852637 -37.6353     0.85
 0.85264  -37.635     0.85
0.852643 -37.6347     0.85
0.852646 -37.6344     0.85
0.852649 -37.6341     0.85
0.852652 -37.6338     0.85
0.852655 -37.6335     0.85
0.852658 -37.6332     0.85
0.852661 -37.6329     0.85
0.852664 -37.6326     0.85
0.852667 -37.6324     0.85
 0.85267 -37.6321     0.85
0.852673 -37.6318     0.85
